,gene,global_bin,present,avg_exp
15625,Kirrel3os,0.9981322903453075,0.0,0.0
15626,St3gal4,0.6062779099566399,0.0,0.0
15627,4930581F22Rik,0.871774898898865,0.0,0.0
15628,Dcps,0.7908959886493132,0.0,0.0
15629,Tirap,0.9642002773931629,0.0,0.0
15630,Gm39318,0.990977246899052,0.0,0.0
15631,Srpr,0.1563783077348385,0.6563868695534385,0.15583038972186458
15632,Foxred1,0.6346141293518489,0.0,0.0
15633,Fam118b,0.6524241637735829,0.0,0.0
15634,Rpusd4,0.8932545776758164,0.0,0.0
15635,4933422A05Rik,1.0,0.0,0.0
15636,Gm33838,0.9981333166601889,0.0,0.0
15637,Cdon,0.7914881966441106,0.0,0.0
15638,Gm1113,1.0,0.0,0.0
15639,Ddx25,0.37982067073457504,0.0,0.0
15640,Pus3,0.7379926201951506,0.0,0.0
15641,Hyls1,0.9648397041102715,0.0,0.0
15642,Pate2,0.9234475187294924,0.0,0.0
15643,Pate4,1.0,0.0,0.0
15644,Pate3,1.0,0.0,0.0
15645,Pate1,1.0,0.0,0.0
15646,Pate10,1.0,0.0,0.0
15647,Pate7,1.0,0.0,0.0
15648,Pate6,1.0,0.0,0.0
15649,Pate5,0.999377958354745,0.0,0.0
15650,Gm3428,0.9996903805094531,0.0,0.0
15651,Pate13,0.9981320389396953,0.0,0.0
15652,Gm27187,0.997517699525243,0.0,0.0
15653,Gm5916,1.0,0.0,0.0
15654,Gm3434,1.0,0.0,0.0
15655,Pate12,1.0,0.0,0.0
15656,Pate11,1.0,0.0,0.0
15657,Pate9,1.0,0.0,0.0
15658,Pate8,1.0,0.0,0.0
15659,Pate14,1.0,0.0,0.0
15660,1700027I24Rik,0.9987545986690689,0.0,0.0
15661,Acrv1,0.9996892155531759,0.0,0.0
15662,Chek1,0.9760431151448152,0.0,0.0
15663,Stt3a,0.22889127576219157,0.0,0.0
15664,Gm26787,0.8957484197315546,0.0,0.0
15665,Ei24,0.34644793105529903,0.9714634036212579,0.11075860293222362
15666,Fez1,0.30116616162178267,0.6915609337607802,0.5366982808335222
15667,Pknox2,0.29082177625267847,0.8322571905901477,0.715214638763983
15668,Gm3896,0.9993782067444023,0.0,0.0
15669,Gm48716,1.0,0.0,0.0
15670,Tmem218,0.4049339552503018,0.09978778164085429,0.21641860696771004
15671,Slc37a2,0.988794371560118,0.0,0.0
15672,Gm48081,1.0,0.0,0.0
15673,Gm47633,1.0,0.0,0.0
15674,Ccdc15,0.8515366959096484,0.0,0.0
15675,Gm34885,0.9953298290030778,0.0,0.0
15676,Hepacam,0.9803977758615597,0.0,0.0
15677,Robo4,0.9993783347072971,0.0,0.0
15678,Robo3,0.9785197451140839,0.0,0.0
15679,Msantd2,0.1750449475125542,0.28035399828419205,0.2225695117867706
15680,Esam,0.9754142211911577,0.0,0.0
15681,Vsig2,0.9984462016580474,0.0,0.0
15682,Nrgn,0.346215150213192,0.8489185894252043,0.5136698791008305
15683,Siae,0.7918126438697064,0.0,0.0
15684,Spa17,0.9277958268675401,0.0,0.0
15685,Tbrg1,0.7217845256165254,0.0,0.0
15686,Panx3,1.0,0.0,0.0
15687,Olfr160,1.0,0.0,0.0
15688,Olfr874,1.0,0.0,0.0
15689,Olfr875,1.0,0.0,0.0
15690,Olfr876,1.0,0.0,0.0
15691,Olfr877,1.0,0.0,0.0
15692,Olfr145,0.9987545986690689,0.0,0.0
15693,Olfr878,1.0,0.0,0.0
15694,Olfr881,0.9990659490018017,0.0,0.0
15695,Olfr883,1.0,0.0,0.0
15696,Olfr884,1.0,0.0,0.0
15697,Olfr885,1.0,0.0,0.0
15698,Olfr887,1.0,0.0,0.0
15699,Olfr888,1.0,0.0,0.0
15700,Olfr889,0.9887984657133821,0.0,0.0
15701,Olfr890,1.0,0.0,0.0
15702,Olfr891,1.0,0.0,0.0
15703,Olfr893,1.0,0.0,0.0
15704,Olfr894,1.0,0.0,0.0
15705,Olfr143,1.0,0.0,0.0
15706,Olfr895,1.0,0.0,0.0
15707,Olfr896-ps1,1.0,0.0,0.0
15708,Olfr25,0.9990660173671239,0.0,0.0
15709,Olfr898,0.9996889911912263,0.0,0.0
15710,Olfr250,1.0,0.0,0.0
