,index,gene,global_bin,present,avg_exp
116,4144,Kcna6,0.5175450148916013,0.7707027383701748,1.0408901717973822
117,4283,Syt5,0.6180594794167155,0.3180468492246783,1.2232872321026553
118,4319,Zim1,0.500739363550099,0.36027713625866054,0.9363292731840087
119,4320,Peg3,0.8003537846469555,0.7674034971956449,1.2680107344313676
120,4321,Usp29,0.6632439082354236,0.7796106895414056,1.5302589289232564
121,4475,Atp1a3,0.6932982726319631,0.7261629825140219,1.2929656370275135
122,4506,Pld3,0.5112879054551267,0.7446387330913891,0.9130512006856156
123,4604,Scn1b,0.5897551139452215,0.6136588584625536,1.2941138418221283
124,4613,Chst8,0.6758482417916885,0.26558891454965355,1.1560157939933273
125,4632,Zfp536,0.6465769556766552,0.47344110854503463,2.331850151493244
126,4740,Ldha,0.5020783695572965,0.4232926426921808,1.1871585883422449
127,4758,Slc17a6,0.965129657479786,0.5021445067634445,3.9118819765075714
128,4766,Gabrg3,0.6110580351583421,0.7710326624876278,2.655834508526582
129,4771,Gm44644,0.5470696313534722,0.6578686902012536,1.0450207296117653
130,4774,B230209E15Rik,0.578253766997294,0.6812933025404158,1.647261940398233
131,4803,Nr2f2,0.6501026217672857,0.33883206862421644,1.8947569931399908
132,4864,Arnt2,0.7061296139753741,0.7898383371824481,1.5491110963098187
133,4888,Gm32647,0.5769160112109384,0.27284724513361924,2.3479991294313143
134,4889,Tenm4,0.5225009544624433,0.7311118442758167,0.9577990527504276
135,5012,Tub,0.5714557057716196,0.792147806004619,1.1254197766726899
136,5034,Dkk3,0.5017495033845244,0.47509072913229955,1.1892261012186942
137,5061,Gprc5b,0.5213458129499691,0.6641372484328605,1.0429549190699263
138,5083,Hs3st2,0.6358918788615955,0.22038931045859456,1.4634053678407974
139,5121,Ypel3,0.6853865959771968,0.7806004618937645,1.3888511254375142
140,5175,Rgs10,0.618259877356093,0.7908281095348071,1.4553344592998334
141,5224,Ebf3,0.8624268592731962,0.21115143516991092,2.835046475053002
142,5419,Zmat4,0.5309747732358482,0.5740679643681954,1.9353592318684738
143,5468,Dusp26,0.5859387276804937,0.78785879247773,1.2034693320222347
144,5537,Gm45323,0.5024143103759209,0.6882217090069285,1.1429162921238532
145,5540,C130073E24Rik,0.5631185703816302,0.7334213130979874,2.029542818634612
146,5547,Glra3,0.6107941131191683,0.6895414054767404,1.6523860717946777
147,5780,Cdh11,0.5731666015297132,0.6149785549323655,1.2956171868846054
148,5838,Zfhx3,0.7129424389297049,0.6476410425602112,3.2118181458202164
149,5852,Calb2,0.7088361238761951,0.2233586275156714,2.7920547096936303
150,5907,Map1lc3b,0.6066060450000765,0.7522269877928076,1.2795318221690555
151,5990,Ccdc82,0.5103732770240645,0.7997360607060375,0.8361771819604437
152,6008,Fat3,0.6266891435810052,0.7789508413064996,1.736028830719535
153,6102,Kirrel3,0.6541991905660798,0.7076872319366546,3.010480566969723
154,6139,AW551984,0.582426733251738,0.34246123391619926,1.338792494377441
155,6166,Thy1,0.6843533690819977,0.768063345430551,1.571220150255153
156,6204,Scn4b,0.5823857704274363,0.41834378093038604,1.3343333664903572
157,6238,Ncam1,0.6496451076739119,0.7538766083800726,1.1072755775754834
158,6263,Cib2,0.6176337347206913,0.7631144836687562,1.259775921165848
159,6264,Idh3a,0.6020779825489202,0.7119762454635434,1.2790998411650976
160,6283,Cox5a,0.5707317184957307,0.6713955790168261,1.2539038807902694
161,6305,Pkm,0.5760136608888501,0.6601781590234246,1.2057134924279982
162,6357,Rora,0.5211728808602026,0.7192345760475091,1.3014429359453832
163,6385,Unc13c,0.5793156353828826,0.6133289343451007,2.292284959912141
164,6426,Htr1b,0.5306893445212216,0.2669086110194655,0.8749019207389225
165,6504,Cpne4,0.7085210344748964,0.2774661827779611,2.3463877573977707
166,6548,Gnai2,0.5474940675100748,0.7123061695809965,1.1797750217481693
167,6553,Camkv,0.5256543107071374,0.4216430221049159,0.996402985817674
168,6574,Wdr6,0.691392585361472,0.7865390960079182,1.695884773025857
169,6612,Arpp21,0.658884429463747,0.7344110854503465,2.1996688112147367
170,6718,Oprm1,0.5392967002105579,0.40679643681953154,1.6790139263784623
171,6730,Samd5,0.5845079961145722,0.6380732431540747,1.644937474692671
172,6732,Grm1,0.619307988447452,0.7825800065984823,1.745377668884304
173,6771,Ahi1,0.7164945127957693,0.7268228307489277,1.9596008002617
174,6797,Tmem200a,0.5398607271541838,0.24381392279775654,0.9394884155543375
175,6803,Arhgap18,0.524682794419739,0.7730122071923458,1.2560423931168323
176,6807,Ptprk,0.6441721270066996,0.24843286044209834,2.266052159007904
177,6834,Marcks,0.690511478587337,0.7565160013196964,2.031373269141528
178,7079,Diras1,0.5964492527263475,0.7871989442428242,1.1136615918782309
179,7098,Nfic,0.5483747385723509,0.700098977235236,1.2167156167786979
180,7141,Rmst,0.698163254133142,0.6463213460903992,2.8000989931457987
181,7187,Tmtc2,0.5086256253470746,0.40052787858792477,1.6213552139576044
182,7201,Kcnc2,0.6402750895480285,0.7911580336522601,2.42673588136641
183,7278,Nxph4,0.5315609052300385,0.47674034971956447,1.527513718297422
184,7383,Adcy1,0.5100392184796876,0.6809633784229627,1.2255665564900213
185,7392,Grb10,0.6299813040765954,0.7885186407126361,1.3849562622444171
186,7394,Vstm2a,0.5362530027270105,0.6921807984163643,1.2407933368061783
187,7427,Bcl11a,0.6577422876374593,0.3794127350709337,1.6732502418187898
188,7462,Kcnip1,0.5390082040984849,0.6849224678323985,1.7188291883127151
189,7471,Gabra1,0.538048402794116,0.5885846255361267,1.7484355770217397
190,7482,Ebf1,0.699891274971314,0.349389640382712,2.703719752803358
191,7519,Adamts2,0.5406028867213927,0.21082151105245794,0.9277186133224287
192,7559,Glra1,0.594920967899925,0.7792807654239525,1.2217757651326437
193,7561,Gria1,0.660215945518563,0.7868690201253712,2.6231861064318527
194,7678,Efnb3,0.5559766217897655,0.24381392279775654,0.8535505807791051
195,7737,6330403K07Rik,0.8929119300863667,0.7961068954140548,3.512308151114173
196,7756,Camkk1,0.5134343923783236,0.5681293302540417,1.0309966505354944
197,7793,Doc2b,0.5371860874367671,0.22929726162982517,0.7373076170805457
198,7818,Rskr,0.5387329569921946,0.24711316397228636,0.7665485275751293
199,7821,Aldoc,0.6542682194744898,0.6905311778290992,2.01012119065082
200,7911,Hlf,0.5636274617044829,0.2860442098317387,1.812938680637933
201,7944,Atp5g1,0.547636627550768,0.7479379742659189,1.1619980919485595
202,8006,Hap1,0.8748503513117047,0.7875288683602771,2.8470749561384054
203,8083,Nsf,0.7440927178687128,0.7799406136588585,1.2195380648204908
204,8117,Prkca,0.5203139687332392,0.7317716925107225,1.4015473706111925
205,8120,Cep112,0.6264595901496762,0.42263279445727486,2.3393489599018062
206,8144,Sdk2,0.5027141605054273,0.7410095677994062,1.0865199152771474
207,8158,Atp5h,0.5004169587642755,0.7591553942593203,0.9065255330771573
208,8214,Rbfox3,0.6034402010424019,0.721873968987133,1.2705361467552327
209,8224,Nptx1,0.6112196350006032,0.512042230287034,1.5402922036683857
210,8229,Baiap2,0.585671121056217,0.7182448036951501,1.1014582292408341
211,8306,Vsnl1,0.748111908281023,0.789508413064995,1.614542891417166
212,8445,Mdga2,0.5643639676714978,0.7387000989772352,0.9299726925327834
213,8483,Syt16,0.6701871867642062,0.7871989442428242,1.7524706942111277
214,8565,Zdhhc22,0.5116511314132146,0.7792807654239525,0.9473955031193585
215,8566,Ngb,0.6758306619824693,0.23853513691850875,1.013733069267314
216,8583,Flrt2,0.5547854287135918,0.74364896073903,1.1329680610782629
217,8624,Serpina3n,0.5026325249389643,0.26459914219729463,0.6985111993563704
218,8649,Bcl11b,0.5868839811890152,0.2372154404486968,1.5899915768958652
219,8662,Meg3,0.7646756112732026,0.7888485648300891,0.9843216505345698
220,8685,Atp5mpl,0.5230143306864368,0.7189046519300561,1.0730594131055158
221,8731,Chrm3,0.5971273191424018,0.558891454965358,2.595739334304991
222,8840,Ripor2,0.5097912340318453,0.3622566809633784,1.1294193103988326
223,8887,Nrn1,0.8830219869969378,0.49620587264929067,2.862007036872242
224,8931,Cd83,0.5637295852706665,0.581326294952161,1.257566911033114
225,8943,Atxn1,0.5219154280324018,0.7914879577697129,0.8308263132028606
226,8957,Id4,0.5843393733783313,0.6393929396238864,1.3112433237194823
227,8980,Cplx2,0.6401237689343926,0.6364236225668096,1.9878611717612258
228,9016,Spock1,0.5846529445721376,0.7957769712966017,1.7678036705553033
229,9161,Rasgrf2,0.5469597455928374,0.7578356977895084,1.6514634685414864
230,9195,Enc1,0.544709279971653,0.7248432860442098,1.0745544213625002
231,9327,Synpr,0.6247067067323114,0.27779610689541406,2.000243272326558
232,9366,Zfp503,0.5519190840441279,0.3134279115803365,0.9907195882929585
233,9377,Zmiz1,0.5214475419680064,0.7997360607060376,1.0015885045550403
234,9432,Ghitm,0.5586609530444446,0.720224348399868,1.355646116106381
235,9653,Pnma2,0.6027641294182715,0.7835697789508413,1.0388136826919627
236,9677,Gfra2,0.5228512494795794,0.5760475090729134,1.0989697151442361
237,9712,Pcdh17,0.5640411866023962,0.7103266248762785,1.587162305209681
238,9721,Dach1,0.6397599397045419,0.28505443747937975,2.4646142235999564
239,9749,Gpc5,0.5785280880672805,0.33619267568459255,2.6971244715043556
240,9750,Gpc6,0.5263806179851722,0.6598482349059716,2.142808027378919
241,9792,Prlr,0.6550789809267359,0.22698779280765424,1.8556345095200826
242,9793,Dnajc21,0.5249461247743336,0.7931375783569778,0.8510815306939266
243,9810,Cdh12,0.6117134221319864,0.7205542725173211,2.2809273897882023
244,9811,Cdh18,0.5342679016710467,0.7241834378093038,1.7338178290863961
245,9813,Gm2824,0.5069511350728328,0.21544044869679976,0.7028926754601266
246,9871,Baalc,0.5376511160053528,0.7977565160013198,0.9731645297427881
247,9944,Kcnk9,0.6509786076685198,0.7964368195315077,1.8019448843108254
248,10069,Cacna1i,0.5011657463035398,0.6278455955130321,0.8780579552111316
249,10107,Mpped1,0.5383507456733245,0.22665786869020124,1.0740962969283874
250,10157,Cpne8,0.5568675629655213,0.3526888815572419,1.3105034436758753
251,10170,Nell2,0.5171239268881065,0.6120092378752887,1.5967635626565773
252,10238,Scn8a,0.6861469544541762,0.7832398548333883,1.311819271232574
253,10282,Pde1b,0.5953850071427937,0.792807654239525,1.118379116099318
254,10338,Shisa9,0.5423834423408325,0.7109864731111843,1.7216156792540014
255,10357,Efcab1,0.5349452127505784,0.2253381722203893,0.8042231530629917
256,10379,Aifm3,0.5039861191860193,0.6677664137248432,0.9886159233747346
257,10489,Sema5b,0.5054399381089385,0.37281425272187396,0.8311890822686918
258,10518,Gap43,0.9177176265995239,0.7825800065984824,3.4759258270401445
259,10532,Cd200,0.5560141433048933,0.7644341801385681,1.2670665234525305
260,10538,Plcxd2,0.69295387879307,0.7268228307489277,1.8259426288845444
261,10584,Robo2,0.5639435358244499,0.7505773672055427,1.8705188691070225
262,10595,Atp5j,0.6246631649031642,0.7647641042560211,1.21910447160325
263,10649,Kcnj6,0.5792972305634461,0.721214120752227,1.4128624281722828
264,10660,Pcp4,0.6444368598899292,0.4645331573738041,2.685780405357943
265,10707,Mrpl18,0.5458273947779362,0.7723523589574397,1.149862591055136
266,10710,Sod2,0.5817710876797152,0.7413394919168592,1.0374492328706113
267,10814,Baiap3,0.72887941807091,0.34609039920818213,2.0686261808100976
268,10818,Gng13,0.5686363943206841,0.674364896073903,1.3470646301560139
269,10834,Arhgdig,0.6012643870180572,0.768063345430551,1.161811814840926
270,10878,Cpne5,0.6426349245594005,0.20587264929066318,1.4601528793245784
271,11108,Rftn1,0.5580900031675315,0.2665786869020126,0.8997005592564798
272,11111,Satb1,0.5323219087453976,0.24315407456285057,1.4531328472145997
273,11207,Galnt14,0.542316102683579,0.23556581986143188,1.4790273273803223
274,11217,Crim1,0.5167587915535887,0.6321346090399208,1.4961719248958287
275,11235,Slc8a1,0.6990162225283523,0.7941273507093369,1.6461241566684541
276,11300,Zfp521,0.5502678038649043,0.3559881227317717,1.611990868375691
277,11488,Minar2,0.6522008286275374,0.7446387330913891,1.580669558027218
278,11501,Camk2a,0.5744518167116185,0.6199274166941604,1.4844668208323204
279,11514,Onecut2,0.6516158539591692,0.46882217090069284,1.4804916338866243
280,11533,Gnal,0.5696855860439998,0.7888485648300891,0.9810694156522304
281,11542,Tcf4,0.6792293983684141,0.23820521280105572,2.812101575876464
282,11544,Rab27b,0.5698426246554205,0.7357307819201584,1.4694459809013833
283,11605,Tshz1,0.5213117073002604,0.25635103926096997,1.18490008113725
284,11613,Cbln2,0.6838616897493623,0.25734081161332895,2.1096425382274546
285,11657,Cnih2,0.5315549383430929,0.7594853183767734,0.9412415655390685
286,11659,Klc2,0.5904965134510144,0.7584955460244144,1.077537372423804
287,11818,Klf9,0.5560731648710822,0.7205542725173211,1.1672541728693262
288,11845,Prkg1,0.5805068025628695,0.7096667766413725,2.486790132406913
289,11883,Lgi1,0.5525943949666406,0.7047179148795777,1.3188026409848512
290,11958,Borcs7,0.5064627018834482,0.7977565160013197,0.9164279135980491
291,11980,Pdcd4,0.5091093320160055,0.7311118442758167,0.8351470424502876
292,12021,Dgkk,0.5336777607152697,0.4744308808973936,1.2334129319581362
293,12070,Syn1,0.514904479150911,0.770372814252722,0.7331969380401451
294,12079,Zcchc12,0.7149795865338857,0.7835697789508413,1.9281194933783423
295,12082,Pgrmc1,0.7241323253384883,0.7957769712966019,1.9951029847132913
296,12100,Tmem255a,0.5249764557413614,0.6331243813922798,1.2701842262667165
297,12107,Dcaf12l1,0.7019574107684055,0.7980864401187727,1.6429522536186665
298,12121,Hs6st2,0.6641423264320659,0.7954470471791488,1.7343535208894758
299,12286,Cox7b,0.5030847135553558,0.6829429231276807,0.9395188115267001
300,12304,Pcdh11x,0.5462045559138953,0.5862751567139558,2.1973997493270074
301,12400,Shroom2,0.5686188640790487,0.6872319366545694,1.2602826822234054
