,gene,score
620,2010203P06Rik,0.0
621,2010204K13Rik,0.5279146242914202
622,2010300C02Rik,0.4681914237320667
623,2010308F09Rik,0.10868726248829604
624,2010309G21Rik,0.21736985802626502
625,2010310C07Rik,0.08300267378275605
626,2010315B03Rik,0.16151801802793206
627,2010320M18Rik,0.17880714571908246
628,2010320O07Rik,0.08622732711549456
629,2200002D01Rik,0.06866213199647295
630,2200002J24Rik,0.0
631,2210010C04Rik,0.0
632,2210011C24Rik,0.19249636677482165
633,2210011K15Rik,0.08173197433151655
634,2210016F16Rik,0.1472049246438735
635,2210016L21Rik,0.2709278521979597
636,2210017I01Rik,0.011341003649354808
637,2210020O09Rik,0.08008377336851952
638,2210039B01Rik,0.09364567950119393
639,2210404E10Rik,0.004823686012898549
640,2210406O10Rik,0.12097406920285818
641,2210407C18Rik,0.022921192771724053
642,2210408F21Rik,0.27793141487008277
643,2210408I21Rik,0.2903467764870227
644,2210409D07Rik,0.046015335010838855
645,2210411M09Rik,0.051439024415748234
646,2210414B05Rik,0.06904782248354903
647,2210414F02Rik,0.0
648,2210417A02Rik,0.01007828241763449
649,2210418O10Rik,0.07434274032747545
650,2210420H20Rik,0.11789293520744308
651,2300002M23Rik,0.020013622556510922
652,2300003K06Rik,0.0
653,2300009A05Rik,0.21885962539757914
654,2310001H17Rik,0.42811824595797
655,2310001K24Rik,0.07411063396312781
656,2310002D06Rik,0.10807874679006109
657,2310002F09Rik,0.32119215870622464
658,2310002L09Rik,0.1374290591129425
659,2310003L06Rik,0.00912087101564248
660,2310003N18Rik,0.11529773060153088
661,2310005A03Rik,0.07278541192333828
